username,price,avg_likes,avg_comments,followers
negah_honari,36300,4162.8,182.2,103288
Ashpazie_khone,30800,163.2,2.5,110409
Clip_rozz,18700,158.0,2.7,4337
bahram_hamidian,550000,3585.2,64.2,108102
Mohadese.goldasteh,110000,4486.1,84.9,111804
taj.news,33000,1059.2,43.0,132937
Paitakhte7,77000,2132.9,18.1,113602
rapid_official,183700,4546.5,83.3,181869
perspolis.ig,44000,772.5,25.3,109751
raha_red1967,22000,947.4,22.3,109175
Rouydad24ir,330000,262.2,10.9,109133
osule_zendege,55000,682.2,15.7,113737
dokhtarune.khas,60500,487.2,6.1,105784
rasht.official,187000,280.2,12.8,107007
tarikhdarax,55000,2746.7,97.3,131519
fatemeh_sadat.x,88000,1220.0,54.9,106489
sweet.graphy,110000,7834.2,191.8,107543
rouz_negah,82500,346.3,2.7,107708
zhest_iran,55000,974.6,32.6,108197
lux__homes__,165000,949.8,25.7,122599
lebas_bandare1393,33000,1111.3,9.4,108201
Just_baby2020,33000,321.2,5.1,108677
ir_photographer,220000,162.1,50.4,103939
arayeshvazibaei,77000,95.2,1.9,104077
mode.plus,22000,3472.5,128.6,102638
Esteghlal_tehraan,27500,4865.1,67.6,153446
Mod_ziiibayiii,11000,52.2,0.4,106237
Khalkhal_today,121000,2111.6,77.8,106460
90tv.official_plus,396000,5919.3,90.1,107263
Maysamnoorkami,2200000,3916.8,1268.6,142054
maryam.bano.79,33000,5043.0,101.6,106136
Griffon.architecture,104500,1374.5,21.3,140376
iran.success,165000,249.0,27.8,104137
hi_guitarist,55000,2366.8,50.0,119632
learnenglishandhavefun,121000,179.5,14.7,99961
Shabhayebarareh_videos,88000,3916.4,35.2,105713
ashpazie_bartar,29700,381.6,18.6,104038
hayat_vahshii,88000,2901.9,54.2,295335
Vilamodern_ir,1100000,84.3,19.2,103538
Manto.pooshan,110000,391.3,26.7,101632
Nicotine.ir,88000,1587.1,12.4,127162
Bankvarzesh1,121000,1643.7,66.2,134810
Tavan_sangin,110000,2471.5,51.8,121546
matn.plus,55000,41053.1,774.7,140645
dokhtarane_parsii,22000,638.2,31.0,98637
Dorna94,165000,2267.4,49.6,102775
Tehran_university_,220000,1915.6,50.7,104602
yummy____world,110000,334.2,22.8,102835
bayadonabayad,99000,6141.3,293.9,98921
mahsa_khani1,110000,1593.4,388.5,102249
Fc_perspolis_ir,49500,569.7,8.0,100267
Marziyegholamiyan,1100000,7427.0,256.1,109817
Danestaan,77000,1964.3,78.3,100762
wikiserials,88000,4438.1,27.8,116270
132_sport_,39600,1610.7,15.4,102699
Sweetprincess.official,71500,3691.7,24.8,98936
zehnak.official,220000,2912.3,184.6,94263
Bavar_zehn2,88000,1447.1,83.2,98556
khabaar_online,71500,484.6,24.5,100661
Zibaee__salamatii,44000,2523.8,231.3,166504
seti_taji7777,132000,5856.0,126.3,108496
perspolisfc.news,66000,1361.2,21.5,98895
shima.sharif.academy,330000,308.2,7.6,98460
ahadis.bozorgan,187000,4130.7,20.1,100024
banooye_ashpazkhone,165000,1188.7,11.4,98860
cliprouz,44000,2742.0,511.8,104982
clip_farsiiran,22000,670.9,16.7,98600
naserbabakhanloo_story,165000,371.6,91.5,98496
sepidelifestyle,660000,1490.5,51.1,97044
tabiatkadee,110000,769.1,11.2,127203
Transfernews.ir,176000,5053.5,137.1,107624
hoseinnazari_lifestyle,1078000,506.6,52.1,93674
anti.ki3,41800,1920.1,64.9,97888
Girl.esteqlali,11000,645.9,18.7,97181
Pouism,154000,3859.0,327.9,158719
maghsoud_esmaeilzadeh,1100000,9135.3,154.5,126420
amozeshebargh,220000,2047.8,120.3,153367
madoox360,84700,34.3,0.6,95980
Mr_cliip,66000,437.3,6.3,95256
nature.iran.ir,110000,1234.1,16.6,111863
Masoudkermoni,1650000,14071.6,802.3,102097
Footknow,99000,745.3,15.8,94943
Dokhtarane_tabiatgard,132000,5256.8,297.7,101327
Cimkhardar,110000,7093.4,65.3,165169
andishkadeh_ir,88000,2613.9,22.2,149142
Funysho,473000,28248.7,303.1,912224
album.aroos,16500,18.9,0.1,93797
Persianlegioner,77000,4632.4,199.8,146093
Luxury_servisse,55000,247.6,3.9,111998
farzandebartar,60500,1594.9,19.2,92658
Atiyeh.azad.16,88000,974.2,131.2,91889
zheste_akkassii,49500,3547.3,61.0,91895
mojtaba_perspolisi76,71500,2670.9,37.1,93773
zadmehrali,55000,39.1,2.1,87105
ghannadi.khoonegi,60500,996.0,23.5,95207
Aroose_delrobaaa,55000,632.8,21.6,90340
apps_roid,44000,4849.7,82.6,100252
Milan.mandi,12100000,21023.1,548.6,212903
Matndeep,66000,830.6,18.9,84719
Parisa_zhele_shiraz,88000,1442.9,137.5,89621
arian_perspolisi91,15400,396.7,52.6,88248
amirhosseinshariifi,275000,935.0,346.8,251256
girl.blue4,11000,141.6,11.4,89128
play.clip,38500,254.9,1.9,87465
ketab_khune,55000,135.9,4.4,89400
Footnogy,220000,17212.1,392.9,129979
khalerize.65,220000,8092.6,280.1,87427
Perspolisfans.official,88000,1475.2,29.2,92464
ardabil__today,110000,2146.7,72.4,104781
taj.asiayi,16500,949.8,78.8,87681
transfer__ir,495000,6502.4,234.0,136129
tabrizone,60500,3283.8,128.8,112541
jol_takidi,110000,1983.2,241.8,86288
fitness.love.model,5500,59.4,2.2,85718
saragolgolii,220000,2366.0,35.5,85395
Faratar_az_momken,110000,741.9,5.2,84474
bartarin___ha,110000,283.7,8.7,97896
Videoaroos,99000,946.0,15.5,82902
amoozesh_niniha,77000,1578.9,32.2,83010
irmodstyle,44000,21.8,5.2,76828
bandar118.ir,27500,749.5,8.3,84823
Tarfande_cake,99000,1045.1,27.1,86485
footfunews,55000,9392.8,241.9,130545
Arteshesorkhh,77000,634.2,17.8,83912
bebinbanoo,44000,489.3,12.8,80027
Khoshmaze_doni,110000,691.9,11.2,77693
azaranjoman,19800,1672.1,120.5,86019
Sweet._.clip1,143000,1287.4,19.3,138605
khat.khodkari.gholizadeh,66000,650.7,9.7,81974
ghazakhonee,110000,610.1,7.2,79958
King__clip,30800,202.5,4.8,83222
sokhani.ba.khoda,88000,1723.6,17.0,82035
sorkhpolis66,16500,763.0,19.0,82109
serna_amini28,110000,4909.6,99.1,95529
clipqlic,49500,413.4,3.4,80829
Farzanehghani_skincare,220000,1027.7,118.2,94058
Abie__esteghlali,16500,4216.6,69.2,84683
estherhicksfarsi,48400,1176.9,54.1,98524
didani.facts,38500,484.4,5.6,86963
koronaism,110000,2340.6,39.0,74220
esteghlali4atisheh,44000,942.4,14.7,94310
resaneh.sorkh,55000,1135.2,25.6,80650
takhtegaz.mag,66000,633.5,19.6,84083
Haydeh_mosic,165000,4195.0,37.2,88216
Honare__khanedari,38500,661.5,21.9,80574
boreshi.az.ketab,154000,5020.2,34.2,85424
eshge_football,27500,6166.9,85.3,80096
Fun_figor,55000,11507.5,158.9,650323
doctoreonline,49500,1172.6,14.2,78597
Clip_sho,49500,311.3,4.5,78353
Zanashooyi.nab,60500,802.2,82.0,78777
niyazhosseiin,143000,10536.6,235.1,112006
Clipisland,8800,1332.2,1.0,77103
nini_o_mamani2,11000,434.5,10.3,76478
patrolsavaran.ir,110000,1024.3,30.6,76431
tavalod_irani2,82500,964.8,22.6,78208
Fun_futball120,99000,2119.1,45.9,75842
aparat.cafe,330000,463.2,8.6,75559
tourism_persiaa,71390,5239.0,71.3,90952
Sherafit_,5500000,2362.9,55.6,91580
vayner_mix,88000,760.6,13.2,75481
gam3r.official,176000,3541.5,161.2,76699
favorites.ir,88000,4001.2,16.7,76807
farspics,33000,7134.7,555.6,88989
galleryganj,110000,639.2,5.5,116680
Azerbaijanclip,176000,657.1,27.3,74981
iran.gamers98,77000,3879.5,94.4,95824
Cars.3d,71500,2549.6,54.0,70930
goldooneman_insta,170500,10673.3,267.4,115600
girlyartt,66000,3872.4,112.2,71041
esteghlal.kabir,44000,1419.4,31.6,102162
Shicplus,60500,1407.3,22.4,67621
Idea.khaass,66000,498.0,23.1,71374
deedart.ir,165000,289.9,13.2,67533
Shabake_banovan,71500,2522.6,97.8,75795
donyaye.game,121000,1950.4,76.7,74107
Girl.taji7,99000,1877.6,38.1,119916
shiraz_intro,77000,251.9,22.4,72453
Elnazshakerdoostl_,33000,2519.1,76.8,76325
fateme_taghvae,55000,465.0,9.6,82392
Perspolissfc6,11000,614.6,16.0,70324
tehran.resturants,314050,1629.9,27.5,71101
alborztoday,220000,2104.4,75.1,81146
Ashpazi.yasnaa,44000,383.9,9.6,71772
Roozaye_shiik,55000,2707.7,89.2,79486
ordibeheshtia,165000,1790.6,52.8,70607
Sarbaze_sorkh24,33000,730.7,17.3,72600
pedare.puldar,110000,472.4,4.5,69119
tabriztoday.ir,22000,7.5,3.7,70474
khoda.nakoshatet,28600,542.3,6.3,68394
Ashpazi.arta,55000,389.6,6.4,70192
Matne_khas5,110000,2349.1,16.2,81817
panda.clip,55000,3523.8,34.9,69459
havadar._.abi,22000,531.4,14.0,69985
animals.mag,44000,4008.7,71.6,96631
shadowgame_fa,105600,4066.4,114.8,70730
Statuslorii,110000,2081.3,30.1,122285
Ahwaz_pol,22000,1413.2,91.1,97404
archnegar,16500,312.4,1.8,67142
Codoen,77000,770.0,32.9,68400
cafeehoonar,40700,1290.3,51.7,81535
hmn.iranmanesh_fan,53900,1909.5,46.2,69230
hashiyeh.ruz,88000,1303.5,107.0,135749
shabjome1,16500,2379.8,29.2,66897
iraneziba_,16500,670.5,71.0,69128
girl__perspoliisii,55000,1432.2,26.9,71039
farivarkharabati,935000,19367.9,411.6,126659
parmidaskitchen,770000,721.9,57.8,67320
Myasheghaneha_,132000,6294.7,113.4,160784
Bekhandkadeh,61600,397.4,18.3,62821
products.ir,44000,134.7,1.5,2588
istanbulbasudabe,550000,2767.1,101.6,67042
Marandcity25,71500,1975.4,59.6,70210
lovely_pregnancy_,38500,342.4,12.9,66530
funfootclip,33000,9140.2,179.0,107109
deel.kade,55000,1565.3,11.3,68961
mehdi_kavandi,77000,59.1,5.9,274
Footquot,66000,1510.6,38.5,66542
Tabe_asheghi,60500,550.4,7.7,61973
akhbar_fuori,55000,180.9,9.1,73856
Footbaleziba,22000,935.0,24.9,65702
teknike_fotbali,88000,1970.2,12.8,122917
zendegi.nabb,77000,2212.4,39.2,74634
world_by_cams,49500,396.6,4.7,58294
Haajigame,715000,3923.6,1483.7,98668
about.coffee.mag,495000,319.6,11.2,61249
Makeup.beautyplus,33000,1198.8,43.3,167344
shadi_red666,7700,417.3,5.2,64116
lornfact,88000,375.7,12.3,64367
twbourse,440000,1143.0,102.3,65253
Vivateammelli,38500,3126.7,58.7,63998
artshav.official,330000,67.0,3.9,550
gamefa.official,110000,931.1,53.1,85786
asalfakherigouya,550000,91.7,8.7,62431
English_vocab_daily,66000,145.4,22.9,66318
Tabriz_nab,55000,165.7,7.2,61380
Manoto_text,38500,3956.9,125.9,54369
roya__ratin,198000,662.8,79.0,61079
successvoice_ir,88000,389.9,10.6,56206
shetabdahi,143000,747.0,23.0,61372
Ashpazi.goolchin,33000,226.9,4.3,60720
amolemrouz,165000,445.0,100.3,63675
1khati_,55000,516.8,2.7,52606
Shikpoosh_mod,22000,79.0,0.6,59384
daheshastiaa,66000,862.0,14.1,90829
Kafsh_kif_shik1,330000,446.3,11.9,154374
advexir,88000,143.9,7.8,58668
honarmandann_irani,44000,279.6,6.7,57989
turkey_mosic,49500,9175.3,120.0,201311
mix.mazzeh,55000,215.9,13.7,58702
Diana_roma.ir,88000,5239.7,20.8,93332
idea_honarsaz,110000,945.2,13.1,96769
ramsarflowers,66000,306.8,19.5,53656
photo.geraf,88000,797.2,30.5,54629
applelearnings,649000,3398.8,583.4,109064
Manzel_e_man,33000,408.4,11.6,56695
Parisa6atishe,66000,598.0,12.9,57068
Honarkade_2020_,49500,810.5,7.5,100705
Por.az.idea,27500,624.2,7.4,54655
english.education.vocab,49500,942.9,40.8,57311
Shirazbiatoo,38500,346.9,31.4,71073
football_khuzestan,55000,539.5,8.7,56200
perfect_persian_style,165000,239.7,3.5,55333
shabake.clip,99000,446.6,19.9,56754
artparo,110000,176.2,20.3,132
Varzesh_va_raghs,93500,837.4,42.7,55637
Nikkarimi1350_,27500,2473.1,56.8,58973
farzanehkazemini,1650000,126.9,4.6,53764
pbmag.ir,605000,1841.6,53.1,54015
Amozesh_cake2021,55000,1249.8,21.6,56072
banoo_blog,60500,2647.2,76.0,56961
hamide_vz,55000,199.7,31.9,45038
kamiyonbazan,60500,791.1,14.3,54561
Germanycarsiran,275000,13891.7,481.8,106634
isfahan_university,176000,2003.4,57.3,59132
Deutschemovies,198000,1464.8,30.9,70100
Bano_muzic,110000,3060.3,29.6,56047
Zibatarinan,55000,52.0,0.8,71504
varzeshgram3,88000,1469.2,14.1,53883
Bestps4ir,165000,1699.7,33.8,65033
Dena_savaran_plus,13200,1081.6,9.8,53357
sobheabadeh,55000,716.1,7.8,54076
AharNews.ir,330000,762.6,9.6,55341
masumeh_babak__,1100000,8614.5,376.7,52763
somy_oladi,660000,4859.5,363.6,70855
Akhbar_university,275000,1699.8,51.1,62299
arzha_net,220000,914.7,14.5,50134
memartori,41800,461.1,6.0,92660
postomosalamati,440000,715.7,46.4,52536
angizeh__zendegi_,137500,3814.8,457.9,52099
plusangizeshi,66000,732.4,9.1,83162
VOLVO_.TRUCKS,110000,841.3,12.7,57485
pardisgame.official,55000,350.5,5.4,49012
ghomayshinews,38500,1563.7,35.1,75927
funy.one,209000,364.2,20.3,46455
tedcenter,75900,462.7,8.5,50332
hajar_esteghlali,44000,1969.8,59.4,51862
civilistar,44000,580.0,27.5,57239
Boose_ta_eshgh,66000,699.3,16.5,52298
Shahla.gh75,13200,186.6,2.8,51267
shamim_asgh,33000,66.0,19.8,51407
clipshare1,27500,161.7,4.3,49908
civil_web,27500,623.5,12.6,51365
factmain,7700,242.9,26.2,49221
Melodisaremi,220000,6937.5,135.7,49221
Banooye.man_,77000,792.1,70.2,52126
razi_tabib,17600,95.8,2.5,49816
isuzu.bazan,55000,1490.1,8.5,58719
arak.tourist,88000,2504.8,88.7,54294
shahroodnegar,154000,1837.8,127.0,60850
Bazi_gram,38500,4028.4,59.9,46031
Lebas.majale,55000,131.0,2.2,49966
gishe.news,165000,207.2,7.4,48713
cinema_r,22000,143.2,1.4,49175
Mrstory.official,44000,628.9,831.4,49588
Anadiss.ir,77000,980.2,208.2,59930
Iranhitchhiking,220000,2275.1,71.6,49128
Masoudkermonii,165000,2256.6,24.8,51559
ashpazi.majlesii,33000,2764.1,69.6,139321
Idea_rangi_mangi,55000,620.2,25.2,63539
Sadaf_tajii,88000,2186.2,39.9,63413
Ayn_shin_ghaf,88000,967.0,21.8,48084
radiosorna,44000,307.3,6.1,47283
razee.del,55000,1124.5,201.8,48568
ravanshenasi_rawabett,22000,141.7,1.7,47029
honarkade_nasi,44000,236.4,2.9,48260
amin.carsell,220000,5376.1,294.3,53476
mindplus99,33000,5194.7,132.2,75787
e3teghlali4atisheh,33000,856.7,10.0,52156
mojeze_eshgh2,66000,3201.5,35.4,74471
mahsa.tajiiiii,16500,764.6,13.1,46421
nabzearamesh2,66000,1839.5,22.3,49953
automobile_fa,82500,2355.3,76.4,64060
sernaperspolisi66,8800,395.3,20.6,45639
Nikikarimi_lover,27500,1970.5,44.6,49867
esfahanlive,75900,235.2,9.4,43487
Baznashr_all,55000,361.2,14.1,45432
koodak.mag,170500,2306.3,24.1,44402
Sevomrahmat,220000,3770.4,92.0,84362
1dokht_bartar,33000,62.7,0.2,37062
artporf,60500,8528.7,133.8,57800
samyarsalimi94,44000,3638.8,158.7,39324
majid_garmabdary,220000,11.3,0.0,40725
irmosafer,16500,268.0,4.1,39324
ashpaziechef,55000,100.6,1.6,41195
Girl.blue9,88000,430.5,20.5,59087
baftaniiha,27500,324.2,4.6,41875
esteghlal_tweet,44000,1550.7,184.8,138156
Pars_guitarist,33000,1350.9,38.2,61664
roya.esteghlali44,9900,1106.8,22.5,42349
ahwaz_karoun,11000,327.3,17.8,68985
jiroft_estekhdam,82500,293.9,1.4,50190
Instamoon.online,16500,164.8,10.8,38514
fatemeh_sadat.y,22000,1237.2,52.4,41062
jokdarmani,17600,307.7,2.6,39488
concertcenter,55000,524.2,33.4,40384
fashionworld_loverss,27500,304.2,12.0,43684
bazare_mashinn,55000,339.9,7.3,41184
khandelak,11000,8.5,0.4,39375
nodid.architecture,440000,207.9,0.8,37492
Animal.sx,33000,74.0,0.8,47144
Erfan_sokhan,55000,4355.3,70.9,59907
khouz_khabar,77000,1579.7,128.1,56552
Alisam_________,165000,1221.6,254.2,39737
mahsa_sadat.x,22000,1230.4,44.7,39353
honarkadeh_sheida,22000,885.0,82.2,39397
abarman_manbartar,16500,61.8,0.1,38211
ekbatanonline,660000,1708.8,69.2,42073
amirkabir_uni,154000,1126.6,25.2,39430
taji_asu4,16500,857.4,13.3,38413
Shokufehazizi,1650000,1011.3,85.7,37803
baran.tajiiii,22000,516.9,19.3,38108
shimaseyedkhani,55000,14.5,29.9,37328
itnewz,170500,410.8,12.0,37274
Shilakhodadad1,22000,4599.6,106.9,51957
doniay.hivanat27,38500,376.7,6.2,41162
aroose_malakeh,38500,49.0,1.1,36475
Khanedari_iroooni,27500,1645.5,71.3,74150
ordakestaan,88000,3107.8,34.1,36597
art.zhest,66000,2674.1,94.5,78418
sharghdaily1,1100000,264.3,24.1,41554
lidomatv,165000,885.7,36.7,39985
saze_zendegi2020,110000,304.5,6.5,35436
ifootiworld,27500,959.8,48.0,34715
Honar.bon,30800,76.3,24.0,10714
momi_masumeh,99000,1835.0,154.8,34882
elmos_students,121000,656.2,13.9,36093
Sarhangestan11,82500,7272.6,422.3,49265
samte.haram3,33000,334.2,6.7,34410
startupdaily_,1155000,1045.9,15.9,35385
idea_khanomane,33000,265.3,12.9,35165
Urmia_university,49500,1574.8,31.2,50445
Luxury_cars_tabriz,88000,1335.2,28.5,34566
bandareziba,6600,682.4,22.8,34615
Red.armyasia,44000,415.9,9.2,34189
Mod_zibaro,418000,2657.5,35.1,32711
Persianleaguee,44000,4013.1,95.3,80901
shiraz_university_,88000,890.8,32.2,36608
narges.fitstyle,275000,2018.8,77.8,53088
shahrebam,38500,623.0,9.8,36392
text_ghalbi,5500,23.3,0.4,33861
nicdesign_official,16500,36.9,1.2,33421
zheste_akase,55000,3632.9,64.9,65389
mohammadrezaaliakbar,220000,10119.9,255.1,82523
Zibatarin_mod,44000,32.8,1.1,33053
mosbat_400,60500,5857.0,150.9,65530
mui_ac,143000,1362.0,35.0,33858
driftdrive,30800,390.8,5.8,30792
Khanedarie_basaliigheha,55000,645.3,36.6,39862
wiki.food,24200,92.3,4.0,31213
bahar.tajiiii4,11000,664.1,17.8,32280
mahsa.esteghlali4,16500,1085.8,19.6,32249
futball_mix,44000,532.9,13.0,31334
_energyy_mosbat,49500,294.9,29.4,31959
ashpazi_maryam2,16500,401.3,20.2,30831
nimamalek,44000,724.9,39.5,30128
Catal4n_ir,55000,1963.8,43.1,43848
Perspolis.football.club,33000,521.5,13.8,30230
funy_farsi,25300,105.4,0.7,29585
Wi0let,143000,29796.9,844.4,90436
Jmphotographi,44000,287.7,5.2,28497
alikheiri_official,38500,629.3,23.9,21565
Magicofmusique,242000,8277.3,186.9,179319
daheshastiaaa,110000,220.6,7.2,1561
Santa.maria.karimi,66000,510.5,28.9,30568
Khabarfitcom,220000,849.5,30.6,34456
dehbozorgialireza,22000,1230.2,85.7,30176
danestani_pezeshkiii,55000,64.9,2.9,29871
Perspolis_tofan_asia,16500,1130.5,15.7,29341
matnenglisi,6600,203.4,1.4,28942
Inafshin,77000,3393.4,213.3,28253
dashkhande,33000,76.1,0.5,28243
otaqroyai,110000,1556.6,9.9,24418
picamo_men,44000,3291.9,19.6,28936
TAKANESH_MOSBAT,110000,614.4,8.3,27826
artesh_4bi,55000,1067.1,14.4,48580
Ebarat.mosbat,53900,3847.5,344.8,71973
mohsenalizadeh_ir,330000,1553.4,74.4,26173
technologyjahan,11000,92.8,0.6,27107
iran.wrestling.camp,132000,861.2,11.0,26778
Poolsazi.ir,55000,1190.4,117.9,43007
asrejadid_video,4400,298.6,10.0,26082
Atoosa_poormokhtar,33000,264.9,4.4,26876
Safarbama,2200000,28.7,45.0,74999
Tablighat_hamzaman,27500,2594.0,90.3,36725
Banoye.barfi,33000,172.3,6.6,52987
Cinema__dialog,22000,1002.9,13.9,29149
shootbalista.challenge,77000,18449.0,264.0,26124
soheil.taghavi,550000,2195.9,222.8,32560
Tanzoeshgh,24200,708.6,32.7,30698
isfahanlovee,27500,668.4,9.2,24224
isfahan_university_,143000,1392.7,41.1,32189
lottery_usa,550000,1348.6,79.7,25709
lezzate_asheghi,22000,308.1,1.4,25620
zounkan.music,33000,530.3,17.2,39844
Akhbar_farhangii,55000,710.7,63.6,27290
Target.agency,55000,701.4,6.5,25153
luxurystore.company,489500,96.9,9.5,23642
mezon.nini3,11000,83.4,2.0,25092
iwsports,330000,1106.7,21.0,46219
bazigaran.zibaa,22000,129.9,3.0,34989
somayeh.sanay,55000,6470.9,268.9,34068
ali666ila,1100000,1117.5,174.1,25010
Lindakiani3__,27500,2157.0,37.3,40115
pezeshkiteb,16500,97.7,1.8,24191
9part,27500,150.9,1.6,23561
Bavar._.mosbat,22000,774.5,109.9,24231
banayefakheriranian,550000,206.4,5.9,22960
Footballi1_com,27500,718.9,19.7,45930
IELTS.with.Vahid,5500000,226.5,17.0,22860
Sarein_cheshmalar,33000,694.2,16.4,27876
ehssanr,110000,254.3,20.5,25477
gaming__masteran,55000,900.1,17.7,22659
Idea.karrbordi,33000,278.0,6.5,80081
Film_serial_movie,11000,400.9,2.4,22739
sovran_80,33000,693.3,17.7,23155
matne_nik1,44000,633.1,4.2,23791
amozsh_golabtoon_dozi,22000,856.3,23.3,23742
petyab_rabinseh,55000,702.8,0.8,25225
karajdear,55000,152.7,4.8,22856
Masih.sajedi,990000,4195.7,132.5,22432
artavilim,33000,1612.4,62.0,22451
saadi_parsi,44000,4375.3,27.6,71026
sebghatazad.ir,55000,748.9,29.7,22218
sanaz_tajiiiii,16500,764.2,13.1,22133
Arak.university,38500,750.0,5.2,22066
honarmand_lezat,13200,63.9,1.8,19460
hakimanehh,132000,1603.1,321.4,21693
Jarahanebini,15400,6.9,21.5,21756
iut_student,143000,1219.2,26.2,29084
pichakjewelry,71500,228.7,13.7,20136
Labbaik_ya_mahdiii,44000,1276.1,16.8,24859
arakihai,27500,1164.1,113.0,29850
creative_iideeas,33000,151.2,3.6,21141
sahar_amooreza,44000,148.8,3.0,20975
cookingvideo,22000,97.1,0.9,21059
shoushtarihaa,55000,1430.2,59.8,35074
netnews_iran1,55000,413.9,14.5,25677
Ashpaz_khaanoom,38500,1702.3,30.5,107647
Roganet1,23870,88.6,23.1,20565
_al_ahwaz,33000,2.5,0.1,116
Piranshahr_tarhim,14300,819.5,24.1,54014
adak_fut,16500,733.0,25.5,46231
hesekholase,110000,18.3,5.3,20557
Zooklip,27500,5.7,0.4,11740
m.e.dehdashti,110000,138.4,7.7,20308
ciliip_land,55000,329.8,8.2,19779
Yahya.tanha,66000,776.1,10.7,19448
Mylife_mycar,38500,7728.8,51.0,29328
do2ping,44000,54.8,0.6,18338
Clubs.fact,33000,151.4,3.1,19638
trollfootballirani,104500,6930.3,270.8,35122
modajob_ir,165000,402.8,9.5,19851
langarudiha20,49500,294.3,8.9,21288
asheghaneh_bato_,27500,1680.7,23.3,29011
Ashpaziibadelojan,27500,592.7,8.3,15857
langarud_official,49500,477.0,17.3,29325
sb_university,110000,1101.8,28.5,22160
burdastyle_iran,55000,156.0,4.2,18322
iamserrna,88000,2657.3,42.4,19430
allame_students,110000,841.5,19.5,20337
mahsapersepolisi,44000,777.6,9.6,23022
khu_students,110000,625.1,12.9,20460
Aksgrafy,55000,1881.3,22.0,16494
tmu_ac,110000,589.7,14.4,19521
pato1.ir,220000,522.1,38.5,24565
maraghehTime.s,16500,457.7,9.9,18055
gifterland.ir,66000,48.9,2.5,16448
Sharif_dorehami,110000,661.3,16.2,19843
kntu_stu,110000,644.9,13.5,19998
catfilma,38500,1113.3,21.9,19774
Usc_students,110000,457.1,6.1,18292
ariyansafirsalamat,110000,462.0,9.8,21661
khaterate.ghadimi,16500,577.1,6.6,16232
zehnemosbat1401,33000,166.5,15.9,17351
MO_27_REZA,108900,589.0,45.2,19802
kazeroonhome,165000,421.9,15.4,16196
malichii_com,440000,147.3,10.5,15980
Kafe_mashverat,44000,329.5,93.1,15334
iranian.champions,27500,460.0,13.2,16151
arooso_arayesh,27500,780.7,29.8,16791
mehdirafiee8,88000,1120.7,15.3,16141
ideas_jingoli,27500,144.7,1.0,17146
Tv.dap,44000,777.2,134.1,19071
factt_tv,27500,1210.2,37.4,34079
Varzeshbank,220000,4335.3,124.9,16666
Nesli_ir,22000,591.5,21.1,13378
Ardabil_rasa,33000,247.1,8.2,17636
akhbar_pnu,110000,18.9,19.3,15435
Samiin.gallery,330000,1061.0,84.8,15781
mahdidub_1z,550000,2382.6,35.4,28809
Its_my_dailylife,165000,2641.5,178.4,14442
yazdcenter,55000,237.3,6.4,14662
_tajrobezendegi_,8250,254.2,11.8,14736
urbanism_architect_civil,110000,11.8,0.2,14294
Znu_bax,27500,410.1,33.1,16628
aramesh.tv,5500,247.2,2.5,13320
estekhdambnd,11000,214.0,2.2,15928
Mrfootbally,11000,1835.6,39.9,14709
tour_khodemooni,1100000,447.5,22.8,15819
sahar1art,5500,294.0,36.3,14391
Haniyehrostamiyan,1100000,1340.2,67.9,14786
Nafasperspolisii,11000,309.0,9.7,13949
bahar_tawji,33000,2207.1,81.0,18946
shirazbio,38500,167.2,2.6,13679
urmiauni_ac,99000,374.4,7.1,15152
postmosalamati,275000,19.4,10.3,13789
ir_zhest,33000,247.4,2.3,12462
Khoycity_ir,55000,1302.7,16.2,14129
gallerynoora11,110000,217.4,13.9,15320
Perspolisi_fanpage6,13200,13.4,5.7,14468
tabrizuni_students,99000,577.7,8.1,17636
fcaluminium,108900,1468.1,135.4,15423
buffalo_restaurant_,27500,105.1,3.0,13481
ferdowsi_uni,99000,492.9,7.7,17748
yassplast,44000,115.7,37.1,11744
beautybnd,2200,810.0,12.3,13516
Chia_khan_bayzidi,55000,2326.1,28.2,25170
amirkabir_students,99000,901.5,13.7,18485
shokooh.faridfar,275000,482.7,78.2,13142
Farhad777majide,33000,868.5,17.8,11905
chamran_student,99000,393.1,5.4,14995
hadimohsentabar,305800,442.9,37.8,12941
shomalkoja,27500,1016.1,85.3,19655
honare.khat.ir,16500,173.5,2.2,12711
ut_daneshjoo,99000,464.0,11.8,16871
Hadiadine.v,22000,285.5,0.0,10908
Arash_bargozideh,660000,236.0,1.1,12980
Poolsazii.ir__,38500,386.1,100.8,13406
Yazdani_farrii,611600,2238.3,204.7,12581
Aroose_gisoo,27500,2753.6,106.5,26542
behzadoveisi,55000,1006.6,52.4,13718
Faribakarami9,110000,30.1,0.9,12579
cinemar_2,17600,40.6,0.2,12627
mit24.ir,44000,152.5,85.4,10619
Farhad_zandvakili_fanpage1,27500,3.3,14.9,12508
Sums_ac,22000,85.1,2.7,13128
Chakadclub,110000,147.6,4.4,14514
mahoorbeautyshop,11000,32.1,1.4,11640
xiaomibaaz,440000,12620.9,1797.0,108984
darmanbnd,3850,51.0,0.5,11945
MILAN.persian,16500,2609.2,60.2,20543
alirezaerfan59_official,110000,309.9,2.4,11469
sketches.ir,16500,5.0,0.5,43
soroshazmalab,110000,125.4,0.3,11229
Negin.s4s4,11000,296.8,96.0,15779
sahar__gram,33000,2016.3,10.1,100693
sajad_parvaneh,88000,214.5,19.5,11595
Nafasii_ghahroudi,44000,682.7,27.6,11734
